Data type,UnitTypeInput Id,UnitTypeInput Name,Unit Input Custom Name,Timestamp,Timestamp short (UTC),Value,Base,Unit Id,Unit Name
Hourly apparent-power,2801,PowerMoniSpot,,2024-01-03T04:00:00.0000000+00:00,1/3/2024 4:00:00 AM,46.6299216328125,VA,17888,Ventilation Loft
Hourly Uncalibrated,2801,PowerMoniSpot,,2024-01-03T04:00:00.0000000+00:00,1/3/2024 4:00:00 AM,25.9055120182292,,17888,Ventilation Loft
Hourly apparent-power,2801,PowerMoniSpot,,2024-01-03T05:00:00.0000000+00:00,1/3/2024 5:00:00 AM,45.6331855751953,VA,17888,Ventilation Loft
Hourly Uncalibrated,2801,PowerMoniSpot,,2024-01-03T05:00:00.0000000+00:00,1/3/2024 5:00:00 AM,25.3517697639974,,17888,Ventilation Loft
Hourly apparent-power,2801,PowerMoniSpot,,2024-01-03T06:00:00.0000000+00:00,1/3/2024 6:00:00 AM,2558.74622809375,VA,17888,Ventilation Loft
Hourly Uncalibrated,2801,PowerMoniSpot,,2024-01-03T06:00:00.0000000+00:00,1/3/2024 6:00:00 AM,1421.52568227431,,17888,Ventilation Loft
Hourly apparent-power,2801,PowerMoniSpot,,2024-01-03T07:00:00.0000000+00:00,1/3/2024 7:00:00 AM,1672.45503115625,VA,17888,Ventilation Loft
Hourly Uncalibrated,2801,PowerMoniSpot,,2024-01-03T07:00:00.0000000+00:00,1/3/2024 7:00:00 AM,929.141683975695,,17888,Ventilation Loft
Hourly apparent-power,2801,PowerMoniSpot,,2024-01-03T08:00:00.0000000+00:00,1/3/2024 8:00:00 AM,1668.35286575,VA,17888,Ventilation Loft
Hourly Uncalibrated,2801,PowerMoniSpot,,2024-01-03T08:00:00.0000000+00:00,1/3/2024 8:00:00 AM,926.862703194445,,17888,Ventilation Loft
Hourly apparent-power,2801,PowerMoniSpot,,2024-01-03T09:00:00.0000000+00:00,1/3/2024 9:00:00 AM,1662.88746003125,VA,17888,Ventilation Loft
Hourly Uncalibrated,2801,PowerMoniSpot,,2024-01-03T09:00:00.0000000+00:00,1/3/2024 9:00:00 AM,923.826366684028,,17888,Ventilation Loft
Hourly apparent-power,2801,PowerMoniSpot,,2024-01-03T10:00:00.0000000+00:00,1/3/2024 10:00:00 AM,1665.93602065625,VA,17888,Ventilation Loft
Hourly Uncalibrated,2801,PowerMoniSpot,,2024-01-03T10:00:00.0000000+00:00,1/3/2024 10:00:00 AM,925.520011475694,,17888,Ventilation Loft
Hourly apparent-power,2801,PowerMoniSpot,,2024-01-03T11:00:00.0000000+00:00,1/3/2024 11:00:00 AM,1657.326743,VA,17888,Ventilation Loft
Hourly Uncalibrated,2801,PowerMoniSpot,,2024-01-03T11:00:00.0000000+00:00,1/3/2024 11:00:00 AM,920.737079444444,,17888,Ventilation Loft
Hourly apparent-power,2801,PowerMoniSpot,,2024-01-03T12:00:00.0000000+00:00,1/3/2024 12:00:00 PM,1663.94096925,VA,17888,Ventilation Loft
Hourly Uncalibrated,2801,PowerMoniSpot,,2024-01-03T12:00:00.0000000+00:00,1/3/2024 12:00:00 PM,924.411649583333,,17888,Ventilation Loft
Hourly apparent-power,2801,PowerMoniSpot,,2024-01-03T13:00:00.0000000+00:00,1/3/2024 1:00:00 PM,1659.051550875,VA,17888,Ventilation Loft
Hourly Uncalibrated,2801,PowerMoniSpot,,2024-01-03T13:00:00.0000000+00:00,1/3/2024 1:00:00 PM,921.695306041667,,17888,Ventilation Loft
Hourly apparent-power,2801,PowerMoniSpot,,2024-01-03T14:00:00.0000000+00:00,1/3/2024 2:00:00 PM,1651.716403,VA,17888,Ventilation Loft
