Data type,UnitTypeInput Id,UnitTypeInput Name,Unit Input Custom Name,Timestamp,Timestamp short (UTC),Value,Base,Unit Id,Unit Name
Hourly Power,3001,Phase 1,,2024-01-01T10:00:00.0000000+00:00,1/1/2024 10:00:00 AM,224.528711564806,W,19343,PowerMoniMain
Hourly Current,3002,Phase 2,,2024-01-01T10:00:00.0000000+00:00,1/1/2024 10:00:00 AM,3.9209595982896,A,19343,PowerMoniMain
Hourly Power,3002,Phase 2,,2024-01-01T10:00:00.0000000+00:00,1/1/2024 10:00:00 AM,579.526145905389,W,19343,PowerMoniMain
Hourly Current,3003,Phase 3,,2024-01-01T10:00:00.0000000+00:00,1/1/2024 10:00:00 AM,1.41502253250943,A,19343,PowerMoniMain
Hourly Power,3003,Phase 3,,2024-01-01T10:00:00.0000000+00:00,1/1/2024 10:00:00 AM,37.5696192550659,W,19343,PowerMoniMain
Hourly Total Current,0,,,2024-01-01T11:00:00.0000000+00:00,1/1/2024 11:00:00 AM,7.22215096182293,A,19343,PowerMoniMain
Hourly Total Power,0,,,2024-01-01T11:00:00.0000000+00:00,1/1/2024 11:00:00 AM,835.410043795374,W,19343,PowerMoniMain
Hourly Current,3001,Phase 1,,2024-01-01T11:00:00.0000000+00:00,1/1/2024 11:00:00 AM,1.87785968912972,A,19343,PowerMoniMain
Hourly Power,3001,Phase 1,,2024-01-01T11:00:00.0000000+00:00,1/1/2024 11:00:00 AM,223.936815011766,W,19343,PowerMoniMain
Hourly Current,3002,Phase 2,,2024-01-01T11:00:00.0000000+00:00,1/1/2024 11:00:00 AM,3.93065768652492,A,19343,PowerMoniMain
Hourly Power,3002,Phase 2,,2024-01-01T11:00:00.0000000+00:00,1/1/2024 11:00:00 AM,574.225480592516,W,19343,PowerMoniMain
Hourly Current,3003,Phase 3,,2024-01-01T11:00:00.0000000+00:00,1/1/2024 11:00:00 AM,1.41363358616829,A,19343,PowerMoniMain
Hourly Power,3003,Phase 3,,2024-01-01T11:00:00.0000000+00:00,1/1/2024 11:00:00 AM,37.2477481910918,W,19343,PowerMoniMain
Hourly Total Current,0,,,2024-01-01T12:00:00.0000000+00:00,1/1/2024 12:00:00 PM,7.25766890519196,A,19343,PowerMoniMain
Hourly Total Power,0,,,2024-01-01T12:00:00.0000000+00:00,1/1/2024 12:00:00 PM,825.781823186079,W,19343,PowerMoniMain
Hourly Current,3001,Phase 1,,2024-01-01T12:00:00.0000000+00:00,1/1/2024 12:00:00 PM,1.92625296854311,A,19343,PowerMoniMain
Hourly Power,3001,Phase 1,,2024-01-01T12:00:00.0000000+00:00,1/1/2024 12:00:00 PM,227.346240865919,W,19343,PowerMoniMain
Hourly Current,3002,Phase 2,,2024-01-01T12:00:00.0000000+00:00,1/1/2024 12:00:00 PM,3.88971865620878,A,19343,PowerMoniMain
Hourly Power,3002,Phase 2,,2024-01-01T12:00:00.0000000+00:00,1/1/2024 12:00:00 PM,567.130130062633,W,19343,PowerMoniMain
Hourly Current,3003,Phase 3,,2024-01-01T12:00:00.0000000+00:00,1/1/2024 12:00:00 PM,1.44169728044007,A,19343,PowerMoniMain
Hourly Power,3003,Phase 3,,2024-01-01T12:00:00.0000000+00:00,1/1/2024 12:00:00 PM,31.3054522575273,W,19343,PowerMoniMain
Hourly Total Current,0,,,2024-01-01T13:00:00.0000000+00:00,1/1/2024 1:00:00 PM,7.22036005672482,A,19343,PowerMoniMain
Hourly Total Power,0,,,2024-01-01T13:00:00.0000000+00:00,1/1/2024 1:00:00 PM,820.534965628784,W,19343,PowerMoniMain
Hourly Current,3001,Phase 1,,2024-01-01T13:00:00.0000000+00:00,1/1/2024 1:00:00 PM,1.90600768867466,A,19343,PowerMoniMain
Hourly Power,3001,Phase 1,,2024-01-01T13:00:00.0000000+00:00,1/1/2024 1:00:00 PM,225.886913032532,W,19343,PowerMoniMain
Hourly Current,3002,Phase 2,,2024-01-01T13:00:00.0000000+00:00,1/1/2024 1:00:00 PM,3.87989321569602,A,19343,PowerMoniMain
Hourly Power,3002,Phase 2,,2024-01-01T13:00:00.0000000+00:00,1/1/2024 1:00:00 PM,560.762857551575,W,19343,PowerMoniMain
Hourly Current,3003,Phase 3,,2024-01-01T13:00:00.0000000+00:00,1/1/2024 1:00:00 PM,1.43445915235414,A,19343,PowerMoniMain
Hourly Power,3003,Phase 3,,2024-01-01T13:00:00.0000000+00:00,1/1/2024 1:00:00 PM,33.8851950446765,W,19343,PowerMoniMain
Hourly Total Current,0,,,2024-01-01T14:00:00.0000000+00:00,1/1/2024 2:00:00 PM,8.326828845342,A,19343,PowerMoniMain
Hourly Total Power,0,,,2024-01-01T14:00:00.0000000+00:00,1/1/2024 2:00:00 PM,964.259695356687,W,19343,PowerMoniMain
Hourly Current,3001,Phase 1,,2024-01-01T14:00:00.0000000+00:00,1/1/2024 2:00:00 PM,1.88238061676423,A,19343,PowerMoniMain
Hourly Power,3001,Phase 1,,2024-01-01T14:00:00.0000000+00:00,1/1/2024 2:00:00 PM,223.983555619982,W,19343,PowerMoniMain
Hourly Current,3002,Phase 2,,2024-01-01T14:00:00.0000000+00:00,1/1/2024 2:00:00 PM,4.26496429449982,A,19343,PowerMoniMain
Hourly Power,3002,Phase 2,,2024-01-01T14:00:00.0000000+00:00,1/1/2024 2:00:00 PM,541.584262839423,W,19343,PowerMoniMain
Hourly Current,3003,Phase 3,,2024-01-01T14:00:00.0000000+00:00,1/1/2024 2:00:00 PM,2.17948393407795,A,19343,PowerMoniMain
