Data type,UnitTypeInput Id,UnitTypeInput Name,Unit Input Custom Name,Timestamp,Timestamp short (UTC),Value,Base,Unit Id,Unit Name
Hourly Total Power,0,,,2024-02-01T11:00:00.0000000+00:00,2/1/2024 11:00:00 AM,5645.81193037245,W,19343,PowerMoniMain
Hourly Current,3001,Phase 1,,2024-02-01T11:00:00.0000000+00:00,2/1/2024 11:00:00 AM,11.6500290354093,A,19343,PowerMoniMain
Hourly Power,3001,Phase 1,,2024-02-01T11:00:00.0000000+00:00,2/1/2024 11:00:00 AM,2340.16612894694,W,19343,PowerMoniMain
Hourly Current,3002,Phase 2,,2024-02-01T11:00:00.0000000+00:00,2/1/2024 11:00:00 AM,12.0587216623624,A,19343,PowerMoniMain
Hourly Power,3002,Phase 2,,2024-02-01T11:00:00.0000000+00:00,2/1/2024 11:00:00 AM,2606.08015028212,W,19343,PowerMoniMain
Hourly Current,3003,Phase 3,,2024-02-01T11:00:00.0000000+00:00,2/1/2024 11:00:00 AM,11.6897940540314,A,19343,PowerMoniMain
Hourly Power,3003,Phase 3,,2024-02-01T11:00:00.0000000+00:00,2/1/2024 11:00:00 AM,699.565651143392,W,19343,PowerMoniMain
Hourly Total Current,0,,,2024-02-01T12:00:00.0000000+00:00,2/1/2024 12:00:00 PM,36.9575812753041,A,19343,PowerMoniMain
Hourly Total Power,0,,,2024-02-01T12:00:00.0000000+00:00,2/1/2024 12:00:00 PM,6109.17630011664,W,19343,PowerMoniMain
Hourly Current,3001,Phase 1,,2024-02-01T12:00:00.0000000+00:00,2/1/2024 12:00:00 PM,13.3097874395052,A,19343,PowerMoniMain
Hourly Power,3001,Phase 1,,2024-02-01T12:00:00.0000000+00:00,2/1/2024 12:00:00 PM,2698.9289598253,W,19343,PowerMoniMain
Hourly Current,3002,Phase 2,,2024-02-01T12:00:00.0000000+00:00,2/1/2024 12:00:00 PM,11.3325352451536,A,19343,PowerMoniMain
Hourly Power,3002,Phase 2,,2024-02-01T12:00:00.0000000+00:00,2/1/2024 12:00:00 PM,2444.98597446018,W,19343,PowerMoniMain
Hourly Current,3003,Phase 3,,2024-02-01T12:00:00.0000000+00:00,2/1/2024 12:00:00 PM,12.3152585906453,A,19343,PowerMoniMain
Hourly Power,3003,Phase 3,,2024-02-01T12:00:00.0000000+00:00,2/1/2024 12:00:00 PM,965.261365831163,W,19343,PowerMoniMain
Hourly Total Current,0,,,2024-02-01T13:00:00.0000000+00:00,2/1/2024 1:00:00 PM,37.9842397639486,A,19343,PowerMoniMain
Hourly Total Power,0,,,2024-02-01T13:00:00.0000000+00:00,2/1/2024 1:00:00 PM,6463.96042697483,W,19343,PowerMoniMain
Hourly Current,3001,Phase 1,,2024-02-01T13:00:00.0000000+00:00,2/1/2024 1:00:00 PM,12.144990667767,A,19343,PowerMoniMain
Hourly Power,3001,Phase 1,,2024-02-01T13:00:00.0000000+00:00,2/1/2024 1:00:00 PM,2425.41197977702,W,19343,PowerMoniMain
Hourly Current,3002,Phase 2,,2024-02-01T13:00:00.0000000+00:00,2/1/2024 1:00:00 PM,11.8764685437414,A,19343,PowerMoniMain
Hourly Power,3002,Phase 2,,2024-02-01T13:00:00.0000000+00:00,2/1/2024 1:00:00 PM,2583.33202433268,W,19343,PowerMoniMain
Hourly Current,3003,Phase 3,,2024-02-01T13:00:00.0000000+00:00,2/1/2024 1:00:00 PM,13.9627805524402,A,19343,PowerMoniMain
Hourly Power,3003,Phase 3,,2024-02-01T13:00:00.0000000+00:00,2/1/2024 1:00:00 PM,1455.21642286513,W,19343,PowerMoniMain
Hourly Total Current,0,,,2024-02-01T14:00:00.0000000+00:00,2/1/2024 2:00:00 PM,34.6274622633722,A,19343,PowerMoniMain
Hourly Total Power,0,,,2024-02-01T14:00:00.0000000+00:00,2/1/2024 2:00:00 PM,5840.41785956489,W,19343,PowerMoniMain
Hourly Current,3001,Phase 1,,2024-02-01T14:00:00.0000000+00:00,2/1/2024 2:00:00 PM,10.6623990228441,A,19343,PowerMoniMain
Hourly Power,3001,Phase 1,,2024-02-01T14:00:00.0000000+00:00,2/1/2024 2:00:00 PM,2126.29601047092,W,19343,PowerMoniMain
