Data type,UnitTypeInput Id,UnitTypeInput Name,Unit Input Custom Name,Timestamp,Timestamp short (UTC),Value,Base,Unit Id,Unit Name
Hourly Power,3002,Phase 2,,2024-04-01T17:00:00.0000000+00:00,4/1/2024 5:00:00 PM,142.05465496911,W,19343,PowerMoniMain
Hourly Current,3003,Phase 3,,2024-04-01T17:00:00.0000000+00:00,4/1/2024 5:00:00 PM,1.04542153500848,A,19343,PowerMoniMain
Hourly Power,3003,Phase 3,,2024-04-01T17:00:00.0000000+00:00,4/1/2024 5:00:00 PM,39.3168124900924,W,19343,PowerMoniMain
Hourly Total Current,0,,,2024-04-01T18:00:00.0000000+00:00,4/1/2024 6:00:00 PM,9.00520120047861,A,19343,PowerMoniMain
Hourly Total Power,0,,,2024-04-01T18:00:00.0000000+00:00,4/1/2024 6:00:00 PM,1372.03654033926,W,19343,PowerMoniMain
Hourly Current,3001,Phase 1,,2024-04-01T18:00:00.0000000+00:00,4/1/2024 6:00:00 PM,5.82160498857498,A,19343,PowerMoniMain
Hourly Power,3001,Phase 1,,2024-04-01T18:00:00.0000000+00:00,4/1/2024 6:00:00 PM,1196.11742784288,W,19343,PowerMoniMain
Hourly Current,3002,Phase 2,,2024-04-01T18:00:00.0000000+00:00,4/1/2024 6:00:00 PM,2.08796112742689,A,19343,PowerMoniMain
Hourly Power,3002,Phase 2,,2024-04-01T18:00:00.0000000+00:00,4/1/2024 6:00:00 PM,142.391887741089,W,19343,PowerMoniMain
Hourly Current,3003,Phase 3,,2024-04-01T18:00:00.0000000+00:00,4/1/2024 6:00:00 PM,1.09563508447674,A,19343,PowerMoniMain
Hourly Power,3003,Phase 3,,2024-04-01T18:00:00.0000000+00:00,4/1/2024 6:00:00 PM,33.5272247552872,W,19343,PowerMoniMain
Hourly Total Current,0,,,2024-04-01T19:00:00.0000000+00:00,4/1/2024 7:00:00 PM,8.98704703258144,A,19343,PowerMoniMain
Hourly Total Power,0,,,2024-04-01T19:00:00.0000000+00:00,4/1/2024 7:00:00 PM,1383.67411178589,W,19343,PowerMoniMain
Hourly Current,3001,Phase 1,,2024-04-01T19:00:00.0000000+00:00,4/1/2024 7:00:00 PM,5.8321515138944,A,19343,PowerMoniMain
Hourly Power,3001,Phase 1,,2024-04-01T19:00:00.0000000+00:00,4/1/2024 7:00:00 PM,1197.93668670654,W,19343,PowerMoniMain
Hourly Current,3002,Phase 2,,2024-04-01T19:00:00.0000000+00:00,4/1/2024 7:00:00 PM,2.10271519965596,A,19343,PowerMoniMain
Hourly Power,3002,Phase 2,,2024-04-01T19:00:00.0000000+00:00,4/1/2024 7:00:00 PM,147.905500297547,W,19343,PowerMoniMain
Hourly Current,3003,Phase 3,,2024-04-01T19:00:00.0000000+00:00,4/1/2024 7:00:00 PM,1.05218031903108,A,19343,PowerMoniMain
Hourly Power,3003,Phase 3,,2024-04-01T19:00:00.0000000+00:00,4/1/2024 7:00:00 PM,37.8319247817993,W,19343,PowerMoniMain
Hourly Total Current,0,,,2024-04-01T20:00:00.0000000+00:00,4/1/2024 8:00:00 PM,10.1715018343263,A,19343,PowerMoniMain
Hourly Total Power,0,,,2024-04-01T20:00:00.0000000+00:00,4/1/2024 8:00:00 PM,1630.92534923474,W,19343,PowerMoniMain
Hourly Current,3001,Phase 1,,2024-04-01T20:00:00.0000000+00:00,4/1/2024 8:00:00 PM,6.10861191180017,A,19343,PowerMoniMain
Hourly Power,3001,Phase 1,,2024-04-01T20:00:00.0000000+00:00,4/1/2024 8:00:00 PM,1257.08555297852,W,19343,PowerMoniMain
Hourly Current,3002,Phase 2,,2024-04-01T20:00:00.0000000+00:00,4/1/2024 8:00:00 PM,2.99584261238575,A,19343,PowerMoniMain
Hourly Power,3002,Phase 2,,2024-04-01T20:00:00.0000000+00:00,4/1/2024 8:00:00 PM,336.505559967889,W,19343,PowerMoniMain
Hourly Current,3003,Phase 3,,2024-04-01T20:00:00.0000000+00:00,4/1/2024 8:00:00 PM,1.0670473101404,A,19343,PowerMoniMain
Hourly Power,3003,Phase 3,,2024-04-01T20:00:00.0000000+00:00,4/1/2024 8:00:00 PM,37.3342362883356,W,19343,PowerMoniMain
