Data type,UnitTypeInput Id,UnitTypeInput Name,Unit Input Custom Name,Timestamp,Timestamp short (UTC),Value,Base,Unit Id,Unit Name
Hourly Total Current,0,,,2024-03-01T11:00:00.0000000+00:00,3/1/2024 11:00:00 AM,45.5235321977403,A,19343,PowerMoniMain
Hourly Total Power,0,,,2024-03-01T11:00:00.0000000+00:00,3/1/2024 11:00:00 AM,7769.06363755967,W,19343,PowerMoniMain
Hourly Current,3001,Phase 1,,2024-03-01T11:00:00.0000000+00:00,3/1/2024 11:00:00 AM,15.0928760634528,A,19343,PowerMoniMain
Hourly Power,3001,Phase 1,,2024-03-01T11:00:00.0000000+00:00,3/1/2024 11:00:00 AM,2681.24272935655,W,19343,PowerMoniMain
Hourly Current,3002,Phase 2,,2024-03-01T11:00:00.0000000+00:00,3/1/2024 11:00:00 AM,18.54461754481,A,19343,PowerMoniMain
Hourly Power,3002,Phase 2,,2024-03-01T11:00:00.0000000+00:00,3/1/2024 11:00:00 AM,4070.20894273546,W,19343,PowerMoniMain
Hourly Current,3003,Phase 3,,2024-03-01T11:00:00.0000000+00:00,3/1/2024 11:00:00 AM,11.8860385894775,A,19343,PowerMoniMain
Hourly Power,3003,Phase 3,,2024-03-01T11:00:00.0000000+00:00,3/1/2024 11:00:00 AM,1017.61196546766,W,19343,PowerMoniMain
Hourly Total Current,0,,,2024-03-01T12:00:00.0000000+00:00,3/1/2024 12:00:00 PM,35.7975828650263,A,19343,PowerMoniMain
Hourly Total Power,0,,,2024-03-01T12:00:00.0000000+00:00,3/1/2024 12:00:00 PM,6097.83443596733,W,19343,PowerMoniMain
Hourly Current,3001,Phase 1,,2024-03-01T12:00:00.0000000+00:00,3/1/2024 12:00:00 PM,12.5651406004694,A,19343,PowerMoniMain
Hourly Power,3001,Phase 1,,2024-03-01T12:00:00.0000000+00:00,3/1/2024 12:00:00 PM,2494.02369601779,W,19343,PowerMoniMain
Hourly Current,3002,Phase 2,,2024-03-01T12:00:00.0000000+00:00,3/1/2024 12:00:00 PM,11.7605064913962,A,19343,PowerMoniMain
Hourly Power,3002,Phase 2,,2024-03-01T12:00:00.0000000+00:00,3/1/2024 12:00:00 PM,2611.83189602322,W,19343,PowerMoniMain
Hourly Current,3003,Phase 3,,2024-03-01T12:00:00.0000000+00:00,3/1/2024 12:00:00 PM,11.4719357731607,A,19343,PowerMoniMain
Hourly Power,3003,Phase 3,,2024-03-01T12:00:00.0000000+00:00,3/1/2024 12:00:00 PM,991.978843926323,W,19343,PowerMoniMain
Hourly Total Current,0,,,2024-03-01T13:00:00.0000000+00:00,3/1/2024 1:00:00 PM,35.42026459429,A,19343,PowerMoniMain
Hourly Total Power,0,,,2024-03-01T13:00:00.0000000+00:00,3/1/2024 1:00:00 PM,5948.62878436619,W,19343,PowerMoniMain
Hourly Current,3001,Phase 1,,2024-03-01T13:00:00.0000000+00:00,3/1/2024 1:00:00 PM,11.6641130333477,A,19343,PowerMoniMain
Hourly Power,3001,Phase 1,,2024-03-01T13:00:00.0000000+00:00,3/1/2024 1:00:00 PM,2288.16510504829,W,19343,PowerMoniMain
Hourly Current,3002,Phase 2,,2024-03-01T13:00:00.0000000+00:00,3/1/2024 1:00:00 PM,12.5931802778774,A,19343,PowerMoniMain
Hourly Power,3002,Phase 2,,2024-03-01T13:00:00.0000000+00:00,3/1/2024 1:00:00 PM,2794.03819797092,W,19343,PowerMoniMain
Hourly Current,3003,Phase 3,,2024-03-01T13:00:00.0000000+00:00,3/1/2024 1:00:00 PM,11.1629712830649,A,19343,PowerMoniMain
Hourly Power,3003,Phase 3,,2024-03-01T13:00:00.0000000+00:00,3/1/2024 1:00:00 PM,866.425481346978,W,19343,PowerMoniMain
Hourly Total Current,0,,,2024-03-01T14:00:00.0000000+00:00,3/1/2024 2:00:00 PM,32.7586381206248,A,19343,PowerMoniMain
Hourly Total Power,0,,,2024-03-01T14:00:00.0000000+00:00,3/1/2024 2:00:00 PM,5332.74536112467,W,19343,PowerMoniMain
Hourly Current,3001,Phase 1,,2024-03-01T14:00:00.0000000+00:00,3/1/2024 2:00:00 PM,9.20528194559945,A,19343,PowerMoniMain
Hourly Power,3001,Phase 1,,2024-03-01T14:00:00.0000000+00:00,3/1/2024 2:00:00 PM,1847.22228281657,W,19343,PowerMoniMain
Hourly Current,3002,Phase 2,,2024-03-01T14:00:00.0000000+00:00,3/1/2024 2:00:00 PM,10.4193618724081,A,19343,PowerMoniMain
Hourly Power,3002,Phase 2,,2024-03-01T14:00:00.0000000+00:00,3/1/2024 2:00:00 PM,2308.18787702772,W,19343,PowerMoniMain
Hourly Current,3003,Phase 3,,2024-03-01T14:00:00.0000000+00:00,3/1/2024 2:00:00 PM,13.1339943026172,A,19343,PowerMoniMain
Hourly Power,3003,Phase 3,,2024-03-01T14:00:00.0000000+00:00,3/1/2024 2:00:00 PM,1177.33520128038,W,19343,PowerMoniMain
Hourly Total Current,0,,,2024-03-01T15:00:00.0000000+00:00,3/1/2024 3:00:00 PM,20.7639054949416,A,19343,PowerMoniMain
Hourly Total Power,0,,,2024-03-01T15:00:00.0000000+00:00,3/1/2024 3:00:00 PM,4026.17914226956,W,19343,PowerMoniMain
Hourly Current,3001,Phase 1,,2024-03-01T15:00:00.0000000+00:00,3/1/2024 3:00:00 PM,7.58718089554045,A,19343,PowerMoniMain
