Data type,UnitTypeInput Id,UnitTypeInput Name,Unit Input Custom Name,Timestamp,Timestamp short (UTC),Value,Base,Unit Id,Unit Name
Hourly Current,3002,Phase 2,,2024-01-08T07:00:00.0000000+00:00,1/8/2024 7:00:00 AM,9.3143538403511,A,19343,PowerMoniMain
Hourly Power,3002,Phase 2,,2024-01-08T07:00:00.0000000+00:00,1/8/2024 7:00:00 AM,357.347278298272,W,19343,PowerMoniMain
Hourly Current,3003,Phase 3,,2024-01-08T07:00:00.0000000+00:00,1/8/2024 7:00:00 AM,10.914551495711,A,19343,PowerMoniMain
Hourly Power,3003,Phase 3,,2024-01-08T07:00:00.0000000+00:00,1/8/2024 7:00:00 AM,895.373391842312,W,19343,PowerMoniMain
Hourly Total Current,0,,,2024-01-08T08:00:00.0000000+00:00,1/8/2024 8:00:00 AM,35.001495645576,A,19343,PowerMoniMain
Hourly Total Power,0,,,2024-01-08T08:00:00.0000000+00:00,1/8/2024 8:00:00 AM,4014.01404362321,W,19343,PowerMoniMain
Hourly Current,3001,Phase 1,,2024-01-08T08:00:00.0000000+00:00,1/8/2024 8:00:00 AM,13.0666574687428,A,19343,PowerMoniMain
Hourly Power,3001,Phase 1,,2024-01-08T08:00:00.0000000+00:00,1/8/2024 8:00:00 AM,2758.24275824653,W,19343,PowerMoniMain
Hourly Current,3002,Phase 2,,2024-01-08T08:00:00.0000000+00:00,1/8/2024 8:00:00 AM,10.1376028397348,A,19343,PowerMoniMain
Hourly Power,3002,Phase 2,,2024-01-08T08:00:00.0000000+00:00,1/8/2024 8:00:00 AM,356.168622226318,W,19343,PowerMoniMain
Hourly Current,3003,Phase 3,,2024-01-08T08:00:00.0000000+00:00,1/8/2024 8:00:00 AM,11.7972353370984,A,19343,PowerMoniMain
Hourly Power,3003,Phase 3,,2024-01-08T08:00:00.0000000+00:00,1/8/2024 8:00:00 AM,899.602663150363,W,19343,PowerMoniMain
Hourly Total Current,0,,,2024-01-08T09:00:00.0000000+00:00,1/8/2024 9:00:00 AM,36.7122275802825,A,19343,PowerMoniMain
Hourly Total Power,0,,,2024-01-08T09:00:00.0000000+00:00,1/8/2024 9:00:00 AM,4171.73774270959,W,19343,PowerMoniMain
Hourly Current,3001,Phase 1,,2024-01-08T09:00:00.0000000+00:00,1/8/2024 9:00:00 AM,13.2919781051742,A,19343,PowerMoniMain
Hourly Power,3001,Phase 1,,2024-01-08T09:00:00.0000000+00:00,1/8/2024 9:00:00 AM,2769.20938530816,W,19343,PowerMoniMain
Hourly Current,3002,Phase 2,,2024-01-08T09:00:00.0000000+00:00,1/8/2024 9:00:00 AM,10.5238897694482,A,19343,PowerMoniMain
Hourly Power,3002,Phase 2,,2024-01-08T09:00:00.0000000+00:00,1/8/2024 9:00:00 AM,357.862901350127,W,19343,PowerMoniMain
Hourly Current,3003,Phase 3,,2024-01-08T09:00:00.0000000+00:00,1/8/2024 9:00:00 AM,12.8963597056601,A,19343,PowerMoniMain
Hourly Power,3003,Phase 3,,2024-01-08T09:00:00.0000000+00:00,1/8/2024 9:00:00 AM,1044.6654560513,W,19343,PowerMoniMain
Hourly Total Current,0,,,2024-01-08T10:00:00.0000000+00:00,1/8/2024 10:00:00 AM,3.09807045892578E+33,A,19343,PowerMoniMain
Hourly Total Power,0,,,2024-01-08T10:00:00.0000000+00:00,1/8/2024 10:00:00 AM,5105.89161863115,W,19343,PowerMoniMain
Hourly Current,3001,Phase 1,,2024-01-08T10:00:00.0000000+00:00,1/8/2024 10:00:00 AM,18.9315058991644,A,19343,PowerMoniMain
Hourly Power,3001,Phase 1,,2024-01-08T10:00:00.0000000+00:00,1/8/2024 10:00:00 AM,3273.54996500651,W,19343,PowerMoniMain
Hourly Current,3002,Phase 2,,2024-01-08T10:00:00.0000000+00:00,1/8/2024 10:00:00 AM,3.09807045892578E+33,A,19343,PowerMoniMain
Hourly Power,3002,Phase 2,,2024-01-08T10:00:00.0000000+00:00,1/8/2024 10:00:00 AM,346.583312797546,W,19343,PowerMoniMain
Hourly Current,3003,Phase 3,,2024-01-08T10:00:00.0000000+00:00,1/8/2024 10:00:00 AM,-91.697010272344,A,19343,PowerMoniMain
Hourly Power,3003,Phase 3,,2024-01-08T10:00:00.0000000+00:00,1/8/2024 10:00:00 AM,1485.75834082709,W,19343,PowerMoniMain
Hourly Total Current,0,,,2024-01-08T11:00:00.0000000+00:00,1/8/2024 11:00:00 AM,36.7214960649278,A,19343,PowerMoniMain
Hourly Total Power,0,,,2024-01-08T11:00:00.0000000+00:00,1/8/2024 11:00:00 AM,4334.58894345495,W,19343,PowerMoniMain
Hourly Current,3001,Phase 1,,2024-01-08T11:00:00.0000000+00:00,1/8/2024 11:00:00 AM,12.8091611327065,A,19343,PowerMoniMain
Hourly Power,3001,Phase 1,,2024-01-08T11:00:00.0000000+00:00,1/8/2024 11:00:00 AM,2691.59747226291,W,19343,PowerMoniMain
Hourly Current,3002,Phase 2,,2024-01-08T11:00:00.0000000+00:00,1/8/2024 11:00:00 AM,10.1188263638814,A,19343,PowerMoniMain
Hourly Power,3002,Phase 2,,2024-01-08T11:00:00.0000000+00:00,1/8/2024 11:00:00 AM,373.26805937767,W,19343,PowerMoniMain
Hourly Current,3003,Phase 3,,2024-01-08T11:00:00.0000000+00:00,1/8/2024 11:00:00 AM,13.7935085683399,A,19343,PowerMoniMain
Hourly Power,3003,Phase 3,,2024-01-08T11:00:00.0000000+00:00,1/8/2024 11:00:00 AM,1269.72341181437,W,19343,PowerMoniMain
Hourly Total Current,0,,,2024-01-08T12:00:00.0000000+00:00,1/8/2024 12:00:00 PM,42.429270371596,A,19343,PowerMoniMain
Hourly Total Power,0,,,2024-01-08T12:00:00.0000000+00:00,1/8/2024 12:00:00 PM,4457.546868337,W,19343,PowerMoniMain
Hourly Current,3001,Phase 1,,2024-01-08T12:00:00.0000000+00:00,1/8/2024 12:00:00 PM,10.1738644822439,A,19343,PowerMoniMain
Hourly Power,3001,Phase 1,,2024-01-08T12:00:00.0000000+00:00,1/8/2024 12:00:00 PM,2156.20883097331,W,19343,PowerMoniMain
Hourly Current,3002,Phase 2,,2024-01-08T12:00:00.0000000+00:00,1/8/2024 12:00:00 PM,15.7285204394658,A,19343,PowerMoniMain
Hourly Power,3002,Phase 2,,2024-01-08T12:00:00.0000000+00:00,1/8/2024 12:00:00 PM,379.388859202067,W,19343,PowerMoniMain
Hourly Current,3003,Phase 3,,2024-01-08T12:00:00.0000000+00:00,1/8/2024 12:00:00 PM,16.5268854498863,A,19343,PowerMoniMain
Hourly Power,3003,Phase 3,,2024-01-08T12:00:00.0000000+00:00,1/8/2024 12:00:00 PM,1921.94917816162,W,19343,PowerMoniMain
Hourly Total Current,0,,,2024-01-08T13:00:00.0000000+00:00,1/8/2024 1:00:00 PM,33.8549365388022,A,19343,PowerMoniMain
Hourly Total Power,0,,,2024-01-08T13:00:00.0000000+00:00,1/8/2024 1:00:00 PM,3720.08886573633,W,19343,PowerMoniMain
Hourly Current,3001,Phase 1,,2024-01-08T13:00:00.0000000+00:00,1/8/2024 1:00:00 PM,10.0448056221008,A,19343,PowerMoniMain
Hourly Power,3001,Phase 1,,2024-01-08T13:00:00.0000000+00:00,1/8/2024 1:00:00 PM,2139.78120381673,W,19343,PowerMoniMain
Hourly Current,3002,Phase 2,,2024-01-08T13:00:00.0000000+00:00,1/8/2024 1:00:00 PM,10.6826807928085,A,19343,PowerMoniMain
Hourly Power,3002,Phase 2,,2024-01-08T13:00:00.0000000+00:00,1/8/2024 1:00:00 PM,371.376476006508,W,19343,PowerMoniMain
Hourly Current,3003,Phase 3,,2024-01-08T13:00:00.0000000+00:00,1/8/2024 1:00:00 PM,13.1274501238929,A,19343,PowerMoniMain
Hourly Power,3003,Phase 3,,2024-01-08T13:00:00.0000000+00:00,1/8/2024 1:00:00 PM,1208.93118591309,W,19343,PowerMoniMain
Hourly Total Current,0,,,2024-01-08T14:00:00.0000000+00:00,1/8/2024 2:00:00 PM,31.419283571773,A,19343,PowerMoniMain
Hourly Total Power,0,,,2024-01-08T14:00:00.0000000+00:00,1/8/2024 2:00:00 PM,3776.96405095842,W,19343,PowerMoniMain
Hourly Current,3001,Phase 1,,2024-01-08T14:00:00.0000000+00:00,1/8/2024 2:00:00 PM,10.9635693454742,A,19343,PowerMoniMain
Hourly Power,3001,Phase 1,,2024-01-08T14:00:00.0000000+00:00,1/8/2024 2:00:00 PM,2351.57988905165,W,19343,PowerMoniMain
Hourly Current,3002,Phase 2,,2024-01-08T14:00:00.0000000+00:00,1/8/2024 2:00:00 PM,8.35402001963721,A,19343,PowerMoniMain
